id,experiment_id,result_type,result_value,context,created,updated
3.840065599999999790e+01,1.499964999999999993e+00,9.205581000000000115e-06
3.850065199999999521e+01,1.499964999999999993e+00,9.191489999999999304e-06
3.860065600000000074e+01,1.499964999999999993e+00,9.206520999999999805e-06
3.870065599999999506e+01,1.499964999999999993e+00,9.186791999999999642e-06
3.880065199999999948e+01,1.499964999999999993e+00,9.188670999999999628e-06
3.890065599999999790e+01,1.499964999999999993e+00,9.191489999999999304e-06
3.900065199999999521e+01,1.499964999999999993e+00,9.188670999999999628e-06
3.910065600000000074e+01,1.499964999999999993e+00,9.183033999999999669e-06
3.920065599999999506e+01,1.499964999999999993e+00,9.187731999999999331e-06
3.930065199999999948e+01,1.499964999999999993e+00,9.187731999999999331e-06
3.940065599999999790e+01,1.499964999999999993e+00,9.180215999999999385e-06
3.950065199999999521e+01,1.499964999999999993e+00,9.177397999999999101e-06
3.960065600000000074e+01,1.499964999999999993e+00,9.186791999999999642e-06
3.970065599999999506e+01,1.499964999999999993e+00,9.168004000000000255e-06
3.980065599999999648e+01,1.499964999999999993e+00,9.167064000000000565e-06
3.990065599999999790e+01,1.499964999999999993e+00,9.175518999999999115e-06
4.000065199999999521e+01,1.499964999999999993e+00,9.176457999999999412e-06
4.010065600000000074e+01,1.499964999999999993e+00,9.159548000000000619e-06
4.020065599999999506e+01,1.499964999999999993e+00,9.165185000000000579e-06
4.030065599999999648e+01,1.499964999999999993e+00,9.147335000000000402e-06
4.040065999999999491e+01,1.499964999999999993e+00,9.140759999999999538e-06
4.050065199999999521e+01,1.499964999999999993e+00,9.139819999999999848e-06
4.060065600000000074e+01,1.499964999999999993e+00,9.183033999999999669e-06
4.070065599999999506e+01,1.499964999999999993e+00,9.121970999999999064e-06
4.080065599999999648e+01,1.499964999999999993e+00,9.142638999999999524e-06
4.090065599999999790e+01,1.499964999999999993e+00,9.137001999999999564e-06
4.100065199999999521e+01,1.499964999999999993e+00,9.131365999999998997e-06
4.110065600000000074e+01,1.499964999999999993e+00,9.138880999999999551e-06
4.120065599999999506e+01,1.499964999999999993e+00,9.137001999999999564e-06
4.130065599999999648e+01,1.499964999999999993e+00,9.129486999999999010e-06
4.140065599999999790e+01,1.499964999999999993e+00,9.123849999999999051e-06
4.150065199999999521e+01,1.499964999999999993e+00,9.106938999999999171e-06
4.160065600000000074e+01,1.499964999999999993e+00,9.121030999999999375e-06
4.170065599999999506e+01,1.499964999999999993e+00,9.106000999999999961e-06
4.180065599999999648e+01,1.499964999999999993e+00,9.115395000000000501e-06
4.190065599999999790e+01,1.499964999999999993e+00,9.111637000000000528e-06
4.200065199999999521e+01,1.499964999999999993e+00,9.110696999999999145e-06
4.210065600000000074e+01,1.499964999999999993e+00,9.097545000000000325e-06
4.220065599999999506e+01,1.499964999999999993e+00,9.091908999999999757e-06
4.230065199999999948e+01,1.499964999999999993e+00,9.093787000000000352e-06
4.240065599999999790e+01,1.499964999999999993e+00,9.082513999999999825e-06
4.250065599999999932e+01,1.499964999999999993e+00,9.087211000000000095e-06
4.260065600000000074e+01,1.499964999999999993e+00,9.085332000000000108e-06
4.270065599999999506e+01,1.499964999999999993e+00,9.074998999999999271e-06
4.280065199999999948e+01,1.499964999999999993e+00,9.064664999999999041e-06
4.290065599999999790e+01,1.499964999999999993e+00,9.068421999999999621e-06
4.300065199999999521e+01,1.499964999999999993e+00,9.061847000000000451e-06
4.310065600000000074e+01,1.499964999999999993e+00,9.065605000000000424e-06
4.320065599999999506e+01,1.499964999999999993e+00,9.053392000000000207e-06
4.330065599999999648e+01,1.499964999999999993e+00,9.059027999999999081e-06
4.340065599999999790e+01,1.499964999999999993e+00,9.059968000000000464e-06
4.350065199999999521e+01,1.499964999999999993e+00,9.055269999999999108e-06
4.360065600000000074e+01,1.499964999999999993e+00,9.033663000000000044e-06
4.370065599999999506e+01,1.499964999999999993e+00,9.042118999999999680e-06
4.380065199999999948e+01,1.499964999999999993e+00,9.012055999999999287e-06
4.390065599999999790e+01,1.499964999999999993e+00,9.031784000000000058e-06
4.400065599999999932e+01,1.499964999999999993e+00,9.021449999999999828e-06
4.410065600000000074e+01,1.499964999999999993e+00,9.017691999999999855e-06
4.420065599999999506e+01,1.499964999999999993e+00,9.012055999999999287e-06
4.430065599999999648e+01,1.499964999999999993e+00,9.015813999999999260e-06
4.440065599999999790e+01,1.499964999999999993e+00,9.010176999999999301e-06
4.450065199999999521e+01,1.499964999999999993e+00,8.996086000000000184e-06
4.460065600000000074e+01,1.499964999999999993e+00,8.981993999999999981e-06
4.470065599999999506e+01,1.499964999999999993e+00,8.985751999999999954e-06
4.480065599999999648e+01,1.499964999999999993e+00,8.981054000000000291e-06
4.490065599999999790e+01,1.499964999999999993e+00,8.975417999999999724e-06
4.500065599999999932e+01,1.499964999999999993e+00,8.971659999999999751e-06
4.510065600000000074e+01,1.499964999999999993e+00,8.970720999999999453e-06
4.520065599999999506e+01,1.499964999999999993e+00,8.958507999999999237e-06
4.530066399999999760e+01,1.499964999999999993e+00,8.973538999999999737e-06
4.540066799999999603e+01,1.499964999999999993e+00,8.944415999999999034e-06
4.550066400000000044e+01,1.499964999999999993e+00,8.946294999999999020e-06
4.560066399999999476e+01,1.499964999999999993e+00,8.967901999999999777e-06
4.570065999999999917e+01,1.499964999999999993e+00,8.926566999999999944e-06
4.580065199999999948e+01,1.499964999999999993e+00,8.932203999999999903e-06
4.590065599999999790e+01,1.499964999999999993e+00,8.925627999999999646e-06
4.600065199999999521e+01,1.499964999999999993e+00,8.935022000000000187e-06
4.610065600000000074e+01,1.499964999999999993e+00,8.919050999999999997e-06
4.620065599999999506e+01,1.499964999999999993e+00,8.918111999999999700e-06
4.630065599999999648e+01,1.499964999999999993e+00,8.904959999999999186e-06
4.640065599999999790e+01,1.499964999999999993e+00,8.901203000000000300e-06
4.650065199999999521e+01,1.499964999999999993e+00,8.908717999999999160e-06
4.660065600000000074e+01,1.499964999999999993e+00,8.897443999999999240e-06
4.670065199999999805e+01,1.499964999999999993e+00,8.897443999999999240e-06
4.680065599999999648e+01,1.499964999999999993e+00,8.888050000000000394e-06
4.690065599999999790e+01,1.499964999999999993e+00,8.878655000000000461e-06
4.700065199999999521e+01,1.499964999999999993e+00,8.879595000000000150e-06
4.710065600000000074e+01,1.499964999999999993e+00,8.866442999999999636e-06
4.720065199999999805e+01,1.499964999999999993e+00,8.866442999999999636e-06
4.730065599999999648e+01,1.499964999999999993e+00,8.859866999999999379e-06
4.740065599999999790e+01,1.499964999999999993e+00,8.854229999999999420e-06
4.750065199999999521e+01,1.499964999999999993e+00,8.848594000000000546e-06
4.760065600000000074e+01,1.499964999999999993e+00,8.860805999999999677e-06
4.770065199999999805e+01,1.499964999999999993e+00,8.838260000000000316e-06
4.780065199999999948e+01,1.499964999999999993e+00,8.845774999999999176e-06
4.790065599999999790e+01,1.499964999999999993e+00,8.836381000000000330e-06
4.800065199999999521e+01,1.499964999999999993e+00,8.832623000000000357e-06
4.810065600000000074e+01,1.499964999999999993e+00,8.823228999999999816e-06
4.820065199999999805e+01,1.499964999999999993e+00,8.814773000000000180e-06
4.830065599999999648e+01,1.499964999999999993e+00,8.801620999999999666e-06
4.840065999999999491e+01,1.499964999999999993e+00,8.800681999999999369e-06
4.850065199999999521e+01,1.499964999999999993e+00,8.800681999999999369e-06
4.860065600000000074e+01,1.499964999999999993e+00,8.805378999999999640e-06
4.870065199999999805e+01,1.499964999999999993e+00,8.791286999999999436e-06
4.880065199999999948e+01,1.499964999999999993e+00,8.771559999999999752e-06
4.890065599999999790e+01,1.499964999999999993e+00,8.776256000000000630e-06
4.900065199999999521e+01,1.499964999999999993e+00,8.758406999999999846e-06
4.910065600000000074e+01,1.499964999999999993e+00,8.780014000000000603e-06
4.920065199999999805e+01,1.499964999999999993e+00,8.764983000000000103e-06
4.930065599999999648e+01,1.499964999999999993e+00,8.757467999999999549e-06
4.940065599999999790e+01,1.499964999999999993e+00,8.752769999999999886e-06
4.950065199999999521e+01,1.499964999999999993e+00,8.744315999999999035e-06
4.960065600000000074e+01,1.499964999999999993e+00,8.737738999999999386e-06
4.970065199999999805e+01,1.499964999999999993e+00,8.740557999999999062e-06
4.980065199999999948e+01,1.499964999999999993e+00,8.730224000000000526e-06
4.990065599999999790e+01,1.499964999999999993e+00,8.718011000000000309e-06
5.000065199999999521e+01,1.499964999999999993e+00,8.712374000000000350e-06
5.010065600000000074e+01,1.499964999999999993e+00,8.721769000000000283e-06
5.020065199999999805e+01,1.499964999999999993e+00,8.718950999999999999e-06
5.030065599999999648e+01,1.499964999999999993e+00,8.707677999999999472e-06
5.040065599999999790e+01,1.499964999999999993e+00,8.688887999999999606e-06
5.050065599999999932e+01,1.499964999999999993e+00,8.690766999999999592e-06
5.060065600000000074e+01,1.499964999999999993e+00,8.691706999999999282e-06
5.070065199999999805e+01,1.499964999999999993e+00,8.674797000000000489e-06
5.080065599999999648e+01,1.499964999999999993e+00,8.683251999999999038e-06
5.090065599999999790e+01,1.499964999999999993e+00,8.659765999999999989e-06
5.100065199999999521e+01,1.499964999999999993e+00,8.674797000000000489e-06
5.110065600000000074e+01,1.499964999999999993e+00,8.662584000000000272e-06
5.120065599999999506e+01,1.499964999999999993e+00,8.666342000000000246e-06
5.130065599999999648e+01,1.499964999999999993e+00,8.641916999999999205e-06
5.140065599999999790e+01,1.499964999999999993e+00,8.646613999999999475e-06
5.150065199999999521e+01,1.499964999999999993e+00,8.652250000000000042e-06
5.160065600000000074e+01,1.499964999999999993e+00,8.626884999999999312e-06
5.170065199999999805e+01,1.499964999999999993e+00,8.632521999999999272e-06
5.180065599999999648e+01,1.499964999999999993e+00,8.631583000000000669e-06
5.190065599999999790e+01,1.499964999999999993e+00,8.628763999999999299e-06
5.200065599999999932e+01,1.499964999999999993e+00,8.615612000000000479e-06
5.210065600000000074e+01,1.499964999999999993e+00,8.614673000000000182e-06
5.220065199999999805e+01,1.499964999999999993e+00,8.613733000000000492e-06
5.230065599999999648e+01,1.499964999999999993e+00,8.583670999999999492e-06
5.240065599999999790e+01,1.499964999999999993e+00,8.596823000000000005e-06
5.250065199999999521e+01,1.499964999999999993e+00,8.582731999999999194e-06
5.260065600000000074e+01,1.499964999999999993e+00,8.591186999999999438e-06
5.270065199999999805e+01,1.499964999999999993e+00,8.573336999999999262e-06
5.280065199999999948e+01,1.499964999999999993e+00,8.582731999999999194e-06
5.290065599999999790e+01,1.499964999999999993e+00,8.575215999999999248e-06
5.300065199999999521e+01,1.499964999999999993e+00,8.557367000000000158e-06
5.310065600000000074e+01,1.499964999999999993e+00,8.561123999999999045e-06
5.320065199999999805e+01,1.499964999999999993e+00,8.547972000000000225e-06
5.330065199999999948e+01,1.499964999999999993e+00,8.541395999999999968e-06
5.340065599999999790e+01,1.499964999999999993e+00,8.547972000000000225e-06
5.350065599999999932e+01,1.499964999999999993e+00,8.541395999999999968e-06
5.360066399999999476e+01,1.499964999999999993e+00,8.520727999999999508e-06
5.370066399999999618e+01,1.499964999999999993e+00,8.525425999999999171e-06
5.380066399999999760e+01,1.499964999999999993e+00,8.518850000000000608e-06
5.390065999999999491e+01,1.499964999999999993e+00,8.511334000000000662e-06
5.400066400000000044e+01,1.499964999999999993e+00,8.510395000000000365e-06
5.410065600000000074e+01,1.499964999999999993e+00,8.498182000000000148e-06
5.420065599999999506e+01,1.499964999999999993e+00,8.495363000000000472e-06
5.430065199999999948e+01,1.499964999999999993e+00,8.494424999999999567e-06
5.440065599999999790e+01,1.499964999999999993e+00,8.482210999999999958e-06
5.450065199999999521e+01,1.499964999999999993e+00,8.477513999999999688e-06
5.460065600000000074e+01,1.499964999999999993e+00,8.485029999999999634e-06
5.470065199999999805e+01,1.499964999999999993e+00,8.467181000000000544e-06
5.480065599999999648e+01,1.499964999999999993e+00,8.481272999999999053e-06
5.490065599999999790e+01,1.499964999999999993e+00,8.466240999999999161e-06
5.500065199999999521e+01,1.499964999999999993e+00,8.462482999999999187e-06
5.510065600000000074e+01,1.499964999999999993e+00,8.457786000000000611e-06
5.520065199999999805e+01,1.499964999999999993e+00,8.452150000000000044e-06
5.530065199999999948e+01,1.499964999999999993e+00,8.454029000000000030e-06
5.540065599999999790e+01,1.499964999999999993e+00,8.437118000000000151e-06
5.550065199999999521e+01,1.499964999999999993e+00,8.435239000000000165e-06
5.560065600000000074e+01,1.499964999999999993e+00,8.438057999999999841e-06
5.570065199999999805e+01,1.499964999999999993e+00,8.433360000000000178e-06
5.580065599999999648e+01,1.499964999999999993e+00,8.422086999999999651e-06
5.590065599999999790e+01,1.499964999999999993e+00,8.415512000000000480e-06
5.600065199999999521e+01,1.499964999999999993e+00,8.408934999999999137e-06
5.610065600000000074e+01,1.499964999999999993e+00,8.411752999999999421e-06
5.620065199999999805e+01,1.499964999999999993e+00,8.402359000000000574e-06
5.630065599999999648e+01,1.499964999999999993e+00,8.391086000000000047e-06
5.640065599999999790e+01,1.499964999999999993e+00,8.398601000000000601e-06
5.650065199999999521e+01,1.499964999999999993e+00,8.385449000000000087e-06
5.660065600000000074e+01,1.499964999999999993e+00,8.391086000000000047e-06
5.670065199999999805e+01,1.499964999999999993e+00,8.378872999999999830e-06
5.680065199999999948e+01,1.499964999999999993e+00,8.360083999999999357e-06
5.690065599999999790e+01,1.499964999999999993e+00,8.361962999999999344e-06
5.700065199999999521e+01,1.499964999999999993e+00,8.373235999999999871e-06
5.710065600000000074e+01,1.499964999999999993e+00,8.369477999999999898e-06
5.720065199999999805e+01,1.499964999999999993e+00,8.347870999999999140e-06
5.730065199999999948e+01,1.499964999999999993e+00,8.354446999999999397e-06
5.740065599999999790e+01,1.499964999999999993e+00,8.353507999999999100e-06
5.750065599999999932e+01,1.499964999999999993e+00,8.344112999999999167e-06
5.760065600000000074e+01,1.499964999999999993e+00,8.327203999999999767e-06
5.770065199999999805e+01,1.499964999999999993e+00,8.332840000000000334e-06
5.780065599999999648e+01,1.499964999999999993e+00,8.325324999999999780e-06
5.790065599999999790e+01,1.499964999999999993e+00,8.315930999999999239e-06
5.800065199999999521e+01,1.499964999999999993e+00,8.316869000000000144e-06
5.810065600000000074e+01,1.499964999999999993e+00,8.305595999999999617e-06
5.820065199999999805e+01,1.499964999999999993e+00,8.311232999999999577e-06
5.830065599999999648e+01,1.499964999999999993e+00,8.309353999999999590e-06
5.840065599999999790e+01,1.499964999999999993e+00,8.296201999999999076e-06
5.850065199999999521e+01,1.499964999999999993e+00,8.297140999999999374e-06
5.860065600000000074e+01,1.499964999999999993e+00,8.287747000000000527e-06
5.870065199999999805e+01,1.499964999999999993e+00,8.271776999999999730e-06
5.880065599999999648e+01,1.499964999999999993e+00,8.279292000000000284e-06
5.890065199999999379e+01,1.499964999999999993e+00,8.273655999999999716e-06
5.900065199999999521e+01,1.499964999999999993e+00,8.273655999999999716e-06
5.910065600000000074e+01,1.499964999999999993e+00,8.264260999999999783e-06
5.920065199999999805e+01,1.499964999999999993e+00,8.243592999999999323e-06
5.930065599999999648e+01,1.499964999999999993e+00,8.247350999999999296e-06
5.940065199999999379e+01,1.499964999999999993e+00,8.241713999999999337e-06
5.950065199999999521e+01,1.499964999999999993e+00,8.238895999999999053e-06
5.960065600000000074e+01,1.499964999999999993e+00,8.249229999999999283e-06
5.970065599999999506e+01,1.499964999999999993e+00,8.241713999999999337e-06
